Order ID,Date,Customer ID,Product,Category,Region,Quantity,Unit Price,Revenue
ORD00867,2025-10-24,CUST0024,Mechanical Keyboard,Electronics,East,1,2499,2475.73
ORD01499,2025-10-24,CUST0060,Mechanical Keyboard,Electronics,North,2,2499,4949.46
ORD02940,2025-10-25,CUST0199,Notebook Set,Stationery,North,1,199,203.7
ORD02517,2025-10-25,CUST0126,Whiteboard,Stationery,West,2,1499,3086.0
ORD02491,2025-10-25,CUST0077,Water Bottle,Sportswear,North,5,449,2250.7
ORD00670,2025-10-25,CUST0176,Office Chair,Furniture,Central,4,6499,25936.73
ORD02440,2025-10-25,CUST0089,Sunglasses,Accessories,East,4,1299,4984.51
ORD01204,2025-10-25,CUST0193,Water Bottle,Sportswear,South,2,449,933.72
ORD00604,2025-10-26,CUST0039,Water Bottle,Sportswear,East,1,449,429.11
ORD01814,2025-10-26,CUST0192,Mechanical Keyboard,Electronics,East,5,2499,12058.24
ORD02292,2025-10-26,CUST0071,Sticky Notes Pack,Stationery,West,4,99,410.14
ORD02064,2025-10-26,CUST0168,Sunglasses,Accessories,South,2,1299,2643.14
ORD02990,2025-10-26,CUST0094,USB-C Hub,Electronics,East,2,1299,2667.0
ORD02403,2025-10-26,CUST0003,Sticky Notes Pack,Stationery,Central,4,99,382.13
ORD00577,2025-10-27,CUST0095,Mechanical Keyboard,Electronics,West,1,2499,2485.14
ORD00803,2025-10-27,CUST0098,Mechanical Keyboard,Electronics,West,1,2499,2520.25
ORD02821,2025-10-27,CUST0049,Water Bottle,Sportswear,East,2,449,866.08
ORD02313,2025-10-27,CUST0040,Backpack,Accessories,North,1,1999,2096.02
ORD00485,2025-10-27,CUST0140,Running Shoes,Sportswear,East,1,3499,3567.64
ORD01632,2025-10-28,CUST0096,Bluetooth Speaker,Electronics,South,2,1899,3925.16
ORD00199,2025-10-28,CUST0014,Desk Lamp,Furniture,South,1,899,860.66
ORD02526,2025-10-29,CUST0069,Whiteboard,Stationery,North,2,1499,3054.18
ORD00285,2025-10-29,CUST0005,Sticky Notes Pack,Stationery,West,4,99,394.34
ORD00228,2025-10-29,CUST0164,USB-C Hub,Electronics,East,5,1299,6589.37
ORD01138,2025-10-29,CUST0033,Standing Desk,Furniture,West,2,12999,25383.42
ORD01136,2025-10-30,CUST0163,Desk Lamp,Furniture,South,2,899,1766.43
ORD02948,2025-10-30,CUST0072,Yoga Mat,Sportswear,Central,5,999,4866.46
ORD02844,2025-10-30,CUST0125,Running Shoes,Sportswear,East,4,3499,13777.72
ORD01453,2025-10-31,CUST0111,Water Bottle,Sportswear,North,5,449,2232.66
ORD00216,2025-10-31,CUST0087,Office Chair,Furniture,South,1,6499,6430.35
ORD01747,2025-10-31,CUST0053,Water Bottle,Sportswear,South,1,449,431.83
ORD02209,2025-10-31,CUST0026,Running Shoes,Sportswear,Central,2,3499,6689.83
ORD00324,2025-10-31,CUST0189,Bluetooth Speaker,Electronics,North,1,1899,1944.11
ORD01212,2025-10-31,CUST0093,Whiteboard,Stationery,North,2,1499,2868.98
ORD00360,2025-10-31,CUST0161,Yoga Mat,Sportswear,East,4,999,3910.4
ORD02747,2025-10-31,CUST0017,Notebook Set,Stationery,East,1,199,204.83
ORD00913,2025-10-31,CUST0116,USB-C Hub,Electronics,West,1,1299,1337.63
ORD02249,2025-11-01,CUST0072,USB-C Hub,Electronics,North,1,1299,1346.74
ORD00663,2025-11-01,CUST0083,Whiteboard,Stationery,South,4,1499,6055.94
ORD02304,2025-11-01,CUST0031,Office Chair,Furniture,West,4,6499,26514.97
ORD02473,2025-11-02,CUST0183,Notebook Set,Stationery,East,2,199,397.23
ORD02671,2025-11-02,CUST0076,Notebook Set,Stationery,East,2,199,403.98
ORD00633,2025-11-02,CUST0134,Yoga Mat,Sportswear,Central,5,999,4774.77
ORD00615,2025-11-02,CUST0004,Standing Desk,Furniture,North,2,12999,26454.58
ORD00729,2025-11-02,CUST0044,Backpack,Accessories,West,5,1999,9531.94
ORD00678,2025-11-02,CUST0130,Sticky Notes Pack,Stationery,West,1,99,96.79
ORD00080,2025-11-02,CUST0145,Yoga Mat,Sportswear,Central,2,999,2056.31
ORD02519,2025-11-02,CUST0084,Mechanical Keyboard,Electronics,South,1,2499,2513.54
ORD02824,2025-11-02,CUST0110,Wireless Mouse,Electronics,West,4,799,3231.25
ORD00581,2025-11-02,CUST0092,Yoga Mat,Sportswear,North,1,999,1037.95
ORD02786,2025-11-02,CUST0128,Sunglasses,Accessories,Central,5,1299,6326.33
ORD01682,2025-11-03,CUST0021,Wireless Mouse,Electronics,North,1,799,795.69
ORD02994,2025-11-03,CUST0093,Notebook Set,Stationery,Central,5,199,1001.16
ORD02430,2025-11-03,CUST0143,Backpack,Accessories,West,4,1999,8229.38
ORD01507,2025-11-03,CUST0140,Yoga Mat,Sportswear,South,1,999,1013.52
ORD02095,2025-11-04,CUST0079,Mechanical Keyboard,Electronics,South,1,2499,2464.98
ORD00519,2025-11-04,CUST0084,Whiteboard,Stationery,West,1,1499,1461.92
ORD00525,2025-11-04,CUST0098,Whiteboard,Stationery,North,1,1499,1427.79
ORD01606,2025-11-04,CUST0061,Bluetooth Speaker,Electronics,South,4,1899,7883.66
ORD00206,2025-11-04,CUST0008,Mechanical Keyboard,Electronics,Central,2,2499,4795.03
ORD01281,2025-11-04,CUST0175,Bluetooth Speaker,Electronics,East,1,1899,1827.52
ORD02516,2025-11-04,CUST0015,Sunglasses,Accessories,Central,2,1299,2562.06
ORD00428,2025-11-04,CUST0015,Office Chair,Furniture,West,7,6499,44949.44
ORD01957,2025-11-05,CUST0123,Standing Desk,Furniture,Central,1,12999,13293.15
ORD02025,2025-11-05,CUST0188,Bluetooth Speaker,Electronics,East,2,1899,3969.3
ORD00190,2025-11-05,CUST0198,Desk Lamp,Furniture,South,1,899,868.58
ORD00177,2025-11-05,CUST0060,Notebook Set,Stationery,South,5,199,948.49
ORD01661,2025-11-05,CUST0179,Water Bottle,Sportswear,East,2,449,877.69
ORD01378,2025-11-05,CUST0113,Desk Lamp,Furniture,North,1,899,914.37
ORD00736,2025-11-05,CUST0089,Sticky Notes Pack,Stationery,West,5,99,484.34
ORD02532,2025-11-05,CUST0086,Standing Desk,Furniture,North,2,12999,26573.22
ORD00919,2025-11-06,CUST0022,Bluetooth Speaker,Electronics,East,4,1899,7498.56
ORD01648,2025-11-07,CUST0013,Yoga Mat,Sportswear,South,2,999,1950.95
ORD01940,2025-11-07,CUST0113,Desk Lamp,Furniture,Central,4,899,3660.01
ORD00784,2025-11-07,CUST0095,Bluetooth Speaker,Electronics,West,1,1899,1945.96
ORD00758,2025-11-07,CUST0181,Office Chair,Furniture,West,2,6499,13422.34
ORD00463,2025-11-07,CUST0039,Backpack,Accessories,North,4,1999,8000.51
ORD02193,2025-11-07,CUST0035,Running Shoes,Sportswear,Central,1,3499,3390.05
ORD00882,2025-11-07,CUST0014,USB-C Hub,Electronics,North,1,1299,1332.63
ORD01547,2025-11-08,CUST0172,Backpack,Accessories,North,4,1999,7743.11
ORD01380,2025-11-08,CUST0156,Desk Lamp,Furniture,South,4,899,3775.3
ORD00906,2025-11-09,CUST0151,Running Shoes,Sportswear,Central,1,3499,3570.13
ORD00372,2025-11-09,CUST0023,Whiteboard,Stationery,South,1,1499,1557.26
ORD02548,2025-11-09,CUST0060,Notebook Set,Stationery,West,1,199,191.82
ORD00312,2025-11-10,CUST0015,Running Shoes,Sportswear,East,4,3499,13955.81
ORD00805,2025-11-10,CUST0170,Water Bottle,Sportswear,Central,1,449,438.11
ORD00824,2025-11-10,CUST0002,Standing Desk,Furniture,West,1,12999,13207.49
ORD00968,2025-11-10,CUST0015,Notebook Set,Stationery,East,4,199,792.0
ORD02141,2025-11-10,CUST0088,Sunglasses,Accessories,South,5,1299,6635.76
ORD02925,2025-11-11,CUST0079,Whiteboard,Stationery,South,2,1499,3086.79
ORD01301,2025-11-11,CUST0113,Sunglasses,Accessories,Central,1,1299,1261.89
ORD00561,2025-11-12,CUST0023,Yoga Mat,Sportswear,South,2,999,2085.62
ORD01542,2025-11-12,CUST0129,Standing Desk,Furniture,South,1,12999,12571.15
ORD02279,2025-11-12,CUST0172,Bluetooth Speaker,Electronics,East,4,1899,7235.99
ORD00073,2025-11-12,CUST0155,Mechanical Keyboard,Electronics,North,1,2499,2439.01
ORD02783,2025-11-12,CUST0166,Bluetooth Speaker,Electronics,West,1,1899,1871.3
ORD00993,2025-11-13,CUST0145,Running Shoes,Sportswear,East,7,3499,23512.7
ORD00186,2025-11-13,CUST0072,USB-C Hub,Electronics,South,5,1299,6777.66
ORD01021,2025-11-13,CUST0105,Sunglasses,Accessories,South,2,1299,2700.95
ORD01459,2025-11-13,CUST0130,Backpack,Accessories,North,1,1999,2094.17
ORD01041,2025-11-13,CUST0057,Notebook Set,Stationery,South,4,199,761.81
ORD02175,2025-11-13,CUST0094,Whiteboard,Stationery,West,7,1499,10247.13
ORD00672,2025-11-13,CUST0082,Sunglasses,Accessories,South,1,1299,1252.14
ORD01346,2025-11-14,CUST0089,Notebook Set,Stationery,West,1,199,208.03
ORD00938,2025-11-14,CUST0138,Office Chair,Furniture,North,4,6499,26571.68
ORD01208,2025-11-14,CUST0124,Standing Desk,Furniture,West,4,12999,51427.96
ORD00486,2025-11-14,CUST0061,Wireless Mouse,Electronics,North,2,799,1668.16
ORD00124,2025-11-14,CUST0168,Backpack,Accessories,East,1,1999,1993.42
ORD01984,2025-11-14,CUST0010,Yoga Mat,Sportswear,East,5,999,4866.86
ORD01196,2025-11-14,CUST0119,USB-C Hub,Electronics,West,4,1299,5061.07
ORD00104,2025-11-14,CUST0137,Yoga Mat,Sportswear,South,1,999,1022.06
ORD00187,2025-11-14,CUST0132,Bluetooth Speaker,Electronics,South,2,1899,3947.95
ORD00332,2025-11-14,CUST0041,Sticky Notes Pack,Stationery,North,2,99,189.82
ORD02870,2025-11-15,CUST0197,Desk Lamp,Furniture,West,4,899,3638.85
ORD02184,2025-11-15,CUST0152,Backpack,Accessories,North,2,1999,4115.28
ORD01733,2025-11-15,CUST0168,Notebook Set,Stationery,West,5,199,957.19
ORD02497,2025-11-15,CUST0112,Sunglasses,Accessories,Central,1,1299,1282.69
ORD01182,2025-11-15,CUST0042,Desk Lamp,Furniture,Central,2,899,1803.91
ORD02154,2025-11-15,CUST0002,Desk Lamp,Furniture,North,12,899,10392.25
ORD01358,2025-11-16,CUST0127,Sticky Notes Pack,Stationery,Central,1,99,99.22
ORD01801,2025-11-16,CUST0175,Backpack,Accessories,South,4,1999,7679.04
ORD01777,2025-11-16,CUST0008,Wireless Mouse,Electronics,North,7,799,5762.61
ORD00227,2025-11-16,CUST0024,USB-C Hub,Electronics,West,4,1299,5312.66
ORD02674,2025-11-16,CUST0130,Yoga Mat,Sportswear,East,5,999,5233.89
ORD01616,2025-11-17,CUST0096,Standing Desk,Furniture,North,1,12999,12379.06
ORD01335,2025-11-17,CUST0173,Running Shoes,Sportswear,North,8,3499,28432.72
ORD02574,2025-11-17,CUST0185,Mechanical Keyboard,Electronics,East,1,2499,2500.54
ORD01034,2025-11-17,CUST0013,Bluetooth Speaker,Electronics,West,5,1899,9746.72
ORD00103,2025-11-17,CUST0049,Sunglasses,Accessories,Central,5,1299,6396.84
ORD01363,2025-11-18,CUST0096,Yoga Mat,Sportswear,East,2,999,1967.55
ORD00370,2025-11-18,CUST0195,Mechanical Keyboard,Electronics,East,2,2499,5179.63
ORD00772,2025-11-18,CUST0042,USB-C Hub,Electronics,East,1,1299,1255.02
ORD02426,2025-11-18,CUST0036,Wireless Mouse,Electronics,North,1,799,835.26
ORD00587,2025-11-18,CUST0176,Yoga Mat,Sportswear,West,2,999,1914.4
ORD02119,2025-11-19,CUST0118,Notebook Set,Stationery,West,7,199,1392.45
ORD02891,2025-11-19,CUST0059,Mechanical Keyboard,Electronics,South,2,2499,4856.62
ORD00636,2025-11-19,CUST0025,Sticky Notes Pack,Stationery,West,4,99,385.58
ORD02109,2025-11-19,CUST0151,Sticky Notes Pack,Stationery,West,5,99,493.67
ORD00478,2025-11-19,CUST0040,USB-C Hub,Electronics,East,1,1299,1328.78
ORD00944,2025-11-19,CUST0180,Mechanical Keyboard,Electronics,East,4,2499,9764.6
ORD00662,2025-11-20,CUST0007,Sunglasses,Accessories,East,4,1299,5433.09
ORD01180,2025-11-20,CUST0007,Bluetooth Speaker,Electronics,North,4,1899,7223.68
ORD00325,2025-11-20,CUST0076,USB-C Hub,Electronics,North,5,1299,6376.11
ORD02661,2025-11-20,CUST0140,Desk Lamp,Furniture,North,4,899,3468.25
ORD02160,2025-11-20,CUST0120,Yoga Mat,Sportswear,South,5,999,4986.12
ORD01788,2025-11-20,CUST0016,Backpack,Accessories,North,4,1999,8344.6
ORD00337,2025-11-20,CUST0168,Backpack,Accessories,West,2,1999,4036.51
ORD00790,2025-11-21,CUST0021,Sticky Notes Pack,Stationery,West,1,99,99.09
ORD01722,2025-11-21,CUST0005,Sunglasses,Accessories,West,2,1299,2693.86
ORD01745,2025-11-21,CUST0125,Bluetooth Speaker,Electronics,Central,5,1899,9198.65
ORD00881,2025-11-21,CUST0197,Standing Desk,Furniture,West,4,12999,51569.03
ORD00762,2025-11-21,CUST0138,Desk Lamp,Furniture,South,2,899,1868.33
ORD01141,2025-11-21,CUST0154,Office Chair,Furniture,North,2,6499,13445.65
ORD01094,2025-11-21,CUST0097,Standing Desk,Furniture,Central,1,12999,13106.33
ORD02851,2025-11-21,CUST0010,Mechanical Keyboard,Electronics,South,5,2499,12572.89
ORD02097,2025-11-21,CUST0054,Mechanical Keyboard,Electronics,North,7,2499,18116.77
ORD01387,2025-11-21,CUST0188,Water Bottle,Sportswear,East,4,449,1736.5
ORD02204,2025-11-21,CUST0077,Sticky Notes Pack,Stationery,South,1,99,97.21
ORD02866,2025-11-22,CUST0040,Mechanical Keyboard,Electronics,North,1,2499,2446.55
ORD02287,2025-11-22,CUST0035,Desk Lamp,Furniture,North,2,899,1749.81
ORD02152,2025-11-22,CUST0126,Backpack,Accessories,East,4,1999,8138.02
ORD00953,2025-11-22,CUST0165,Running Shoes,Sportswear,Central,4,3499,14422.83
ORD00100,2025-11-22,CUST0047,Sticky Notes Pack,Stationery,North,2,99,192.9
ORD02987,2025-11-22,CUST0033,Yoga Mat,Sportswear,South,2,999,1906.21
ORD00025,2025-11-22,CUST0147,Water Bottle,Sportswear,West,2,449,916.96
ORD00600,2025-11-22,CUST0163,Notebook Set,Stationery,Central,1,199,201.63
ORD00123,2025-11-23,CUST0184,Wireless Mouse,Electronics,East,1,799,793.15
ORD00294,2025-11-23,CUST0186,Standing Desk,Furniture,East,2,12999,26934.29
ORD02111,2025-11-23,CUST0133,Backpack,Accessories,Central,1,1999,2096.04
ORD02302,2025-11-23,CUST0008,Running Shoes,Sportswear,South,1,3499,3659.72
ORD02546,2025-11-24,CUST0193,Yoga Mat,Sportswear,West,4,999,4032.43
ORD00128,2025-11-24,CUST0035,Standing Desk,Furniture,East,4,12999,53144.14
ORD02408,2025-11-24,CUST0072,Desk Lamp,Furniture,South,5,899,4572.81
ORD02958,2025-11-24,CUST0012,Yoga Mat,Sportswear,West,4,999,4011.04
ORD01467,2025-11-24,CUST0087,Desk Lamp,Furniture,West,1,899,936.06
ORD02816,2025-11-25,CUST0031,Notebook Set,Stationery,East,7,199,1403.63
ORD01024,2025-11-25,CUST0144,Sticky Notes Pack,Stationery,North,1,99,101.07
ORD01426,2025-11-25,CUST0080,Sunglasses,Accessories,South,2,1299,2586.95
ORD00384,2025-11-25,CUST0173,Standing Desk,Furniture,Central,2,12999,26460.28
ORD01537,2025-11-25,CUST0025,Notebook Set,Stationery,South,4,199,776.35
ORD01397,2025-11-25,CUST0164,Backpack,Accessories,West,1,1999,2017.62
ORD02384,2025-11-25,CUST0110,Notebook Set,Stationery,Central,2,199,378.36
ORD00261,2025-11-25,CUST0068,Mechanical Keyboard,Electronics,North,1,2499,2437.88
ORD00773,2025-11-25,CUST0062,Wireless Mouse,Electronics,West,1,799,801.73
ORD01605,2025-11-26,CUST0096,Standing Desk,Furniture,South,2,12999,26435.7
ORD01260,2025-11-26,CUST0002,Bluetooth Speaker,Electronics,South,1,1899,1884.48
ORD01213,2025-11-26,CUST0097,USB-C Hub,Electronics,South,1,1299,1252.38
ORD01430,2025-11-27,CUST0167,Running Shoes,Sportswear,East,1,3499,3588.38
ORD01680,2025-11-27,CUST0138,Notebook Set,Stationery,Central,1,199,195.88
ORD00583,2025-11-27,CUST0027,Water Bottle,Sportswear,North,1,449,433.36
ORD01258,2025-11-27,CUST0065,Office Chair,Furniture,East,1,6499,6412.44
ORD01603,2025-11-27,CUST0133,USB-C Hub,Electronics,West,5,1299,6374.88
ORD01185,2025-11-27,CUST0191,Notebook Set,Stationery,North,1,199,192.85
ORD02121,2025-11-27,CUST0030,Water Bottle,Sportswear,North,1,449,455.52
ORD00212,2025-11-27,CUST0089,Wireless Mouse,Electronics,Central,1,799,802.55
ORD01007,2025-11-27,CUST0104,Water Bottle,Sportswear,South,5,449,2157.81
ORD00192,2025-11-28,CUST0020,Wireless Mouse,Electronics,West,5,799,3943.48
ORD01274,2025-11-28,CUST0108,USB-C Hub,Electronics,Central,2,1299,2671.89
ORD02564,2025-11-28,CUST0012,Whiteboard,Stationery,East,1,1499,1495.27
ORD02135,2025-11-28,CUST0142,Water Bottle,Sportswear,North,1,449,457.95
ORD02425,2025-11-28,CUST0172,USB-C Hub,Electronics,North,4,1299,5230.63
ORD01186,2025-11-28,CUST0050,Backpack,Accessories,South,7,1999,14170.23
ORD00160,2025-11-28,CUST0038,Sticky Notes Pack,Stationery,East,4,99,392.37
ORD01821,2025-11-28,CUST0095,Bluetooth Speaker,Electronics,South,1,1899,1842.4
ORD01551,2025-11-29,CUST0078,Mechanical Keyboard,Electronics,Central,1,2499,2536.17
ORD00991,2025-11-29,CUST0109,Wireless Mouse,Electronics,East,2,799,1677.61
ORD00334,2025-11-29,CUST0076,Sunglasses,Accessories,Central,1,1299,1288.85
ORD02804,2025-11-30,CUST0088,Sticky Notes Pack,Stationery,North,4,99,401.0
ORD00940,2025-11-30,CUST0123,Desk Lamp,Furniture,West,2,899,1785.59
ORD02911,2025-11-30,CUST0017,Bluetooth Speaker,Electronics,East,4,1899,7829.62
ORD00699,2025-11-30,CUST0169,Water Bottle,Sportswear,North,2,449,866.21
ORD01962,2025-11-30,CUST0167,Sunglasses,Accessories,East,2,1299,2622.98
ORD02170,2025-11-30,CUST0096,Water Bottle,Sportswear,East,1,449,448.18
ORD02013,2025-11-30,CUST0200,Water Bottle,Sportswear,East,1,449,432.08
ORD02481,2025-12-01,CUST0155,Standing Desk,Furniture,North,1,12999,13268.8
ORD00477,2025-12-01,CUST0020,Yoga Mat,Sportswear,Central,4,999,4191.49
ORD01456,2025-12-01,CUST0130,Notebook Set,Stationery,North,1,199,199.23
ORD01610,2025-12-01,CUST0178,Sticky Notes Pack,Stationery,North,5,99,503.7
ORD01863,2025-12-01,CUST0001,Sunglasses,Accessories,Central,9,1299,11707.42
ORD00801,2025-12-01,CUST0049,Yoga Mat,Sportswear,West,1,999,998.95
ORD02174,2025-12-01,CUST0064,Desk Lamp,Furniture,West,4,899,3696.97
ORD02239,2025-12-01,CUST0069,Yoga Mat,Sportswear,East,7,999,7150.87
ORD01275,2025-12-01,CUST0108,Standing Desk,Furniture,West,1,12999,13289.63
ORD01184,2025-12-02,CUST0006,Bluetooth Speaker,Electronics,South,1,1899,1847.79
ORD01991,2025-12-02,CUST0109,USB-C Hub,Electronics,North,4,1299,4936.94
ORD01475,2025-12-02,CUST0081,Whiteboard,Stationery,South,4,1499,5706.34
ORD01131,2025-12-02,CUST0014,Sunglasses,Accessories,West,2,1299,2640.94
ORD02608,2025-12-02,CUST0059,Yoga Mat,Sportswear,West,2,999,2051.73
ORD00718,2025-12-03,CUST0046,Backpack,Accessories,East,1,1999,2070.36
ORD01245,2025-12-03,CUST0125,Office Chair,Furniture,North,4,6499,25082.29
ORD00706,2025-12-03,CUST0149,Wireless Mouse,Electronics,South,2,799,1636.6
ORD00089,2025-12-03,CUST0180,Sticky Notes Pack,Stationery,South,1,99,99.96
ORD01455,2025-12-03,CUST0116,Yoga Mat,Sportswear,Central,1,999,950.27
ORD00010,2025-12-04,CUST0041,Sunglasses,Accessories,Central,2,1299,2609.09
ORD01786,2025-12-04,CUST0089,Wireless Mouse,Electronics,North,4,799,3062.52
ORD01112,2025-12-04,CUST0080,Mechanical Keyboard,Electronics,North,4,2499,9684.03
ORD01532,2025-12-05,CUST0027,Backpack,Accessories,West,2,1999,3818.1
ORD01111,2025-12-05,CUST0069,Standing Desk,Furniture,East,1,12999,13645.6
ORD01155,2025-12-05,CUST0080,Desk Lamp,Furniture,North,2,899,1763.76
ORD02327,2025-12-06,CUST0077,Whiteboard,Stationery,East,2,1499,2930.18
ORD01739,2025-12-06,CUST0153,Bluetooth Speaker,Electronics,North,4,1899,7553.51
ORD02314,2025-12-06,CUST0167,Bluetooth Speaker,Electronics,Central,1,1899,1955.95
ORD01681,2025-12-06,CUST0030,Water Bottle,Sportswear,Central,5,449,2210.79
ORD02763,2025-12-07,CUST0091,Yoga Mat,Sportswear,East,2,999,2035.0
ORD01222,2025-12-07,CUST0117,Whiteboard,Stationery,North,1,1499,1442.78
ORD02572,2025-12-07,CUST0122,Desk Lamp,Furniture,North,2,899,1742.71
ORD02819,2025-12-07,CUST0183,Desk Lamp,Furniture,Central,7,899,6014.95
ORD01807,2025-12-07,CUST0097,Bluetooth Speaker,Electronics,Central,4,1899,7759.08
ORD02414,2025-12-08,CUST0125,Water Bottle,Sportswear,South,4,449,1799.0
ORD00059,2025-12-08,CUST0076,Water Bottle,Sportswear,North,2,449,934.4
ORD01759,2025-12-08,CUST0037,USB-C Hub,Electronics,East,2,1299,2717.01
ORD01561,2025-12-08,CUST0113,Wireless Mouse,Electronics,Central,1,799,795.48
ORD01190,2025-12-08,CUST0125,Office Chair,Furniture,South,2,6499,12873.41
ORD00137,2025-12-08,CUST0098,Office Chair,Furniture,West,1,6499,6649.9
ORD01782,2025-12-09,CUST0185,Wireless Mouse,Electronics,South,1,799,831.45
ORD02369,2025-12-09,CUST0087,Bluetooth Speaker,Electronics,Central,1,1899,1899.93
ORD01313,2025-12-09,CUST0192,Notebook Set,Stationery,South,4,199,800.93
ORD02790,2025-12-09,CUST0040,Running Shoes,Sportswear,North,2,3499,6684.57
ORD02235,2025-12-09,CUST0093,Whiteboard,Stationery,West,2,1499,2853.0
ORD00180,2025-12-10,CUST0064,Notebook Set,Stationery,South,2,199,380.98
ORD00650,2025-12-10,CUST0126,Water Bottle,Sportswear,East,2,449,897.51
ORD01408,2025-12-10,CUST0081,Office Chair,Furniture,Central,1,6499,6812.7
ORD02100,2025-12-10,CUST0199,Whiteboard,Stationery,West,7,1499,10567.25
ORD02415,2025-12-11,CUST0057,Desk Lamp,Furniture,East,1,899,868.41
ORD02254,2025-12-11,CUST0044,Sunglasses,Accessories,North,2,1299,2680.48
ORD02964,2025-12-11,CUST0115,Sunglasses,Accessories,South,1,1299,1357.04
ORD02045,2025-12-11,CUST0050,Sticky Notes Pack,Stationery,South,2,99,193.43
ORD00441,2025-12-11,CUST0022,USB-C Hub,Electronics,South,1,1299,1319.36
ORD00653,2025-12-11,CUST0039,Water Bottle,Sportswear,South,2,449,927.77
ORD02458,2025-12-11,CUST0159,Mechanical Keyboard,Electronics,South,2,2499,5102.3
ORD01031,2025-12-12,CUST0014,Sticky Notes Pack,Stationery,Central,1,99,96.86
ORD01470,2025-12-12,CUST0051,Sunglasses,Accessories,West,2,1299,2468.35
ORD00646,2025-12-13,CUST0040,Standing Desk,Furniture,Central,2,12999,25207.03
ORD01355,2025-12-13,CUST0090,Notebook Set,Stationery,West,4,199,820.45
ORD02963,2025-12-13,CUST0200,Yoga Mat,Sportswear,South,5,999,4776.71
ORD00019,2025-12-14,CUST0190,Whiteboard,Stationery,North,1,1499,1458.22
ORD02165,2025-12-14,CUST0053,Sunglasses,Accessories,Central,1,1299,1275.37
ORD02423,2025-12-14,CUST0099,Running Shoes,Sportswear,South,4,3499,14105.3
ORD01226,2025-12-14,CUST0030,Standing Desk,Furniture,North,4,12999,51871.52
ORD00480,2025-12-14,CUST0058,Sunglasses,Accessories,Central,4,1299,5334.48
ORD00612,2025-12-14,CUST0093,Wireless Mouse,Electronics,Central,1,799,768.17
ORD02407,2025-12-15,CUST0123,Bluetooth Speaker,Electronics,Central,4,1899,7965.83
ORD01639,2025-12-15,CUST0192,Sunglasses,Accessories,Central,4,1299,5079.12
ORD01050,2025-12-15,CUST0177,Bluetooth Speaker,Electronics,South,2,1899,3752.4
ORD02344,2025-12-15,CUST0143,Sunglasses,Accessories,East,1,1299,1238.89
ORD02530,2025-12-15,CUST0193,Wireless Mouse,Electronics,West,1,799,817.59
ORD01322,2025-12-16,CUST0042,Backpack,Accessories,East,4,1999,8022.8
ORD01709,2025-12-16,CUST0137,Bluetooth Speaker,Electronics,West,2,1899,3895.26
ORD02512,2025-12-16,CUST0099,Water Bottle,Sportswear,South,1,449,444.52
ORD00044,2025-12-16,CUST0114,Sunglasses,Accessories,West,1,1299,1251.29
ORD00097,2025-12-16,CUST0152,Running Shoes,Sportswear,North,1,3499,3606.02
ORD00341,2025-12-16,CUST0101,Notebook Set,Stationery,Central,5,199,984.99
ORD02858,2025-12-17,CUST0016,Yoga Mat,Sportswear,Central,1,999,1016.4
ORD02999,2025-12-17,CUST0118,Bluetooth Speaker,Electronics,East,2,1899,3760.78
ORD01954,2025-12-17,CUST0039,Desk Lamp,Furniture,North,5,899,4616.55
ORD01618,2025-12-17,CUST0022,Desk Lamp,Furniture,Central,1,899,931.48
ORD01522,2025-12-17,CUST0175,Mechanical Keyboard,Electronics,West,2,2499,4825.06
ORD00850,2025-12-18,CUST0056,Mechanical Keyboard,Electronics,East,2,2499,5053.55
ORD01332,2025-12-18,CUST0152,USB-C Hub,Electronics,Central,2,1299,2594.85
ORD00207,2025-12-18,CUST0171,Standing Desk,Furniture,South,2,12999,26877.03
ORD02487,2025-12-18,CUST0089,Whiteboard,Stationery,South,1,1499,1494.41
ORD00732,2025-12-18,CUST0180,Yoga Mat,Sportswear,South,1,999,999.49
ORD02001,2025-12-18,CUST0100,Sticky Notes Pack,Stationery,West,1,99,98.0
ORD01802,2025-12-19,CUST0024,Desk Lamp,Furniture,Central,5,899,4707.74
ORD00308,2025-12-19,CUST0189,Bluetooth Speaker,Electronics,West,2,1899,3885.92
ORD00375,2025-12-20,CUST0079,Sunglasses,Accessories,North,1,1299,1331.3
ORD00853,2025-12-20,CUST0044,Sticky Notes Pack,Stationery,Central,1,99,94.34
ORD02273,2025-12-20,CUST0044,Notebook Set,Stationery,East,1,199,189.3
ORD02183,2025-12-20,CUST0190,Sticky Notes Pack,Stationery,Central,1,99,100.93
ORD01033,2025-12-21,CUST0106,Desk Lamp,Furniture,Central,2,899,1721.48
ORD02614,2025-12-21,CUST0191,USB-C Hub,Electronics,North,1,1299,1318.2
ORD02057,2025-12-21,CUST0175,Bluetooth Speaker,Electronics,East,2,1899,3912.18
ORD01915,2025-12-21,CUST0152,Mechanical Keyboard,Electronics,West,4,2499,10362.64
ORD00591,2025-12-22,CUST0123,Notebook Set,Stationery,East,5,199,945.36
ORD02187,2025-12-22,CUST0193,Bluetooth Speaker,Electronics,Central,4,1899,7725.96
ORD01626,2025-12-22,CUST0021,Office Chair,Furniture,East,1,6499,6586.23
ORD00166,2025-12-22,CUST0046,Mechanical Keyboard,Electronics,East,2,2499,4891.56
ORD00788,2025-12-23,CUST0093,Mechanical Keyboard,Electronics,North,4,2499,9565.1
